"No.","Time","Source","Destination","Protocol","Length","Info"
"5417","130.014986058","10.0.2.7","10.0.2.15","TCP","58","45406  >  4848 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5418","130.015017394","10.0.2.7","10.0.2.15","TCP","58","45406  >  38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5419","130.015027971","10.0.2.7","10.0.2.15","TCP","58","45406  >  1058 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5420","130.015038507","10.0.2.7","10.0.2.15","TCP","58","45406  >  1166 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5421","130.015047909","10.0.2.7","10.0.2.15","TCP","58","45406  >  1840 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5422","130.015061861","10.0.2.7","10.0.2.15","TCP","58","45406  >  7443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5423","130.015072557","10.0.2.7","10.0.2.15","TCP","58","45406  >  2100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5424","130.015084104","10.0.2.7","10.0.2.15","TCP","58","45406  >  5214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5425","130.015102765","10.0.2.7","10.0.2.15","TCP","58","45406  >  898 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5426","130.015114029","10.0.2.7","10.0.2.15","TCP","58","45406  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5427","130.015125170","10.0.2.7","10.0.2.15","TCP","58","45406  >  444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5428","130.015137308","10.0.2.7","10.0.2.15","TCP","58","45406  >  3351 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5429","130.015150023","10.0.2.7","10.0.2.15","TCP","58","45406  >  4003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5430","130.015164029","10.0.2.7","10.0.2.15","TCP","58","45406  >  5959 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5431","130.015177934","10.0.2.7","10.0.2.15","TCP","58","45406  >  3690 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5432","130.015191619","10.0.2.7","10.0.2.15","TCP","58","45406  >  19780 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5433","130.015211821","10.0.2.7","10.0.2.15","TCP","58","45406  >  2005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5434","130.015224549","10.0.2.7","10.0.2.15","TCP","58","45406  >  1126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5435","130.015235421","10.0.2.7","10.0.2.15","TCP","58","45406  >  5825 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5436","130.015246345","10.0.2.7","10.0.2.15","TCP","58","45406  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5437","130.015258006","10.0.2.7","10.0.2.15","TCP","58","45406  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5438","130.015275265","10.0.2.7","10.0.2.15","TCP","58","45406  >  1718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5439","130.015287122","10.0.2.7","10.0.2.15","TCP","58","45406  >  6565 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5440","130.015298496","10.0.2.7","10.0.2.15","TCP","58","45406  >  513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5441","130.015310100","10.0.2.7","10.0.2.15","TCP","58","45406  >  720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5442","130.015321689","10.0.2.7","10.0.2.15","TCP","58","45406  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5443","130.015333457","10.0.2.7","10.0.2.15","TCP","58","45406  >  9535 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5444","130.015345642","10.0.2.7","10.0.2.15","TCP","58","45406  >  2401 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5445","130.015361336","10.0.2.7","10.0.2.15","TCP","58","45406  >  2383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5446","130.015372803","10.0.2.7","10.0.2.15","TCP","58","45406  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5447","130.015383558","10.0.2.7","10.0.2.15","TCP","58","45406  >  3006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5448","130.015394220","10.0.2.7","10.0.2.15","TCP","58","45406  >  1036 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5449","130.015408084","10.0.2.7","10.0.2.15","TCP","58","45406  >  2869 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5450","130.015420502","10.0.2.7","10.0.2.15","TCP","58","45406  >  1040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5451","130.015431812","10.0.2.7","10.0.2.15","TCP","58","45406  >  1 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5452","130.015485814","10.0.2.7","10.0.2.15","TCP","58","45406  >  5987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5453","130.015519221","10.0.2.7","10.0.2.15","TCP","58","45406  >  1301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5454","130.015531108","10.0.2.15","10.0.2.7","TCP","60","4848  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5455","130.015550645","10.0.2.7","10.0.2.15","TCP","58","45406  >  6101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5456","130.015578495","10.0.2.7","10.0.2.15","TCP","58","45406  >  4567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5457","130.015604765","10.0.2.7","10.0.2.15","TCP","58","45406  >  8291 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5458","130.015636130","10.0.2.7","10.0.2.15","TCP","58","45406  >  49159 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5459","130.015640803","10.0.2.15","10.0.2.7","TCP","60","38292  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5460","130.015661926","10.0.2.7","10.0.2.15","TCP","58","45406  >  667 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5461","130.015781266","10.0.2.15","10.0.2.7","TCP","60","1058  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5462","130.015781461","10.0.2.15","10.0.2.7","TCP","60","1166  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5463","130.015789488","10.0.2.7","10.0.2.15","TCP","58","45406  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5464","130.015821682","10.0.2.7","10.0.2.15","TCP","58","45406  >  2111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5465","130.015850682","10.0.2.7","10.0.2.15","TCP","58","45406  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5466","130.015881648","10.0.2.7","10.0.2.15","TCP","58","45406  >  8400 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5467","130.015882907","10.0.2.15","10.0.2.7","TCP","60","1840  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5468","130.015883127","10.0.2.15","10.0.2.7","TCP","60","7443  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5469","130.015910445","10.0.2.7","10.0.2.15","TCP","58","45406  >  9050 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5470","130.015939349","10.0.2.7","10.0.2.15","TCP","58","45406  >  280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5471","130.015969623","10.0.2.7","10.0.2.15","TCP","58","45406  >  20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5472","130.015984428","10.0.2.15","10.0.2.7","TCP","60","2100  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5473","130.015999175","10.0.2.7","10.0.2.15","TCP","58","45406  >  99 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5474","130.016169066","10.0.2.15","10.0.2.7","TCP","60","5214  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5475","130.016169287","10.0.2.15","10.0.2.7","TCP","60","898  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5476","130.016293157","10.0.2.15","10.0.2.7","TCP","60","1054  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5477","130.016293372","10.0.2.15","10.0.2.7","TCP","60","444  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5478","130.016293529","10.0.2.15","10.0.2.7","TCP","60","3351  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5479","130.016485759","10.0.2.15","10.0.2.7","TCP","60","4003  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5480","130.016485958","10.0.2.15","10.0.2.7","TCP","60","5959  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5481","130.016486110","10.0.2.15","10.0.2.7","TCP","60","3690  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5482","130.016486259","10.0.2.15","10.0.2.7","TCP","60","19780  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5483","130.016486410","10.0.2.15","10.0.2.7","TCP","60","2005  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5484","130.016486560","10.0.2.15","10.0.2.7","TCP","60","1126  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5485","130.016486711","10.0.2.15","10.0.2.7","TCP","60","5825  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5486","130.016486860","10.0.2.15","10.0.2.7","TCP","60","4900  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5487","130.016561763","10.0.2.15","10.0.2.7","TCP","60","50006  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5488","130.016561951","10.0.2.15","10.0.2.7","TCP","60","1718  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5489","130.016562103","10.0.2.15","10.0.2.7","TCP","60","6565  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5490","130.016562256","10.0.2.15","10.0.2.7","TCP","60","513  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5491","130.016691349","10.0.2.15","10.0.2.7","TCP","60","720  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5492","130.016691563","10.0.2.15","10.0.2.7","TCP","60","6123  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5493","130.016691717","10.0.2.15","10.0.2.7","TCP","60","9535  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5494","130.016691868","10.0.2.15","10.0.2.7","TCP","60","2401  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5495","130.016831937","10.0.2.15","10.0.2.7","TCP","60","2383  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5496","130.016832152","10.0.2.15","10.0.2.7","TCP","60","1721  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5497","130.016832306","10.0.2.15","10.0.2.7","TCP","60","3006  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5498","130.016832457","10.0.2.15","10.0.2.7","TCP","60","1036  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5499","130.016832608","10.0.2.15","10.0.2.7","TCP","60","2869  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5500","130.016832757","10.0.2.15","10.0.2.7","TCP","60","1040  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5501","130.017072355","10.0.2.15","10.0.2.7","TCP","60","1  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5502","130.017072588","10.0.2.15","10.0.2.7","TCP","60","5987  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5503","130.017072740","10.0.2.15","10.0.2.7","TCP","60","1301  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5504","130.017072892","10.0.2.15","10.0.2.7","TCP","60","6101  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5505","130.017073043","10.0.2.15","10.0.2.7","TCP","60","4567  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5506","130.017073194","10.0.2.15","10.0.2.7","TCP","60","8291  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5507","130.017276759","10.0.2.15","10.0.2.7","TCP","60","49159  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5508","130.017276955","10.0.2.15","10.0.2.7","TCP","60","667  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5509","130.017277107","10.0.2.15","10.0.2.7","TCP","60","7007  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5510","130.017277257","10.0.2.15","10.0.2.7","TCP","60","2111  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5511","130.017277408","10.0.2.15","10.0.2.7","TCP","60","54045  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5512","130.017277559","10.0.2.15","10.0.2.7","TCP","60","8400  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5513","130.017277711","10.0.2.15","10.0.2.7","TCP","60","9050  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5514","130.017277860","10.0.2.15","10.0.2.7","TCP","60","280  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5515","130.017360001","10.0.2.15","10.0.2.7","TCP","60","20000  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5516","130.017360170","10.0.2.15","10.0.2.7","TCP","60","99  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5517","130.017416134","10.0.2.7","10.0.2.15","TCP","58","45406  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5518","130.017446852","10.0.2.7","10.0.2.15","TCP","58","45406  >  19 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5519","130.017457106","10.0.2.7","10.0.2.15","TCP","58","45406  >  3986 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5520","130.017467455","10.0.2.7","10.0.2.15","TCP","58","45406  >  32785 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5521","130.017476628","10.0.2.7","10.0.2.15","TCP","58","45406  >  3 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5522","130.017485839","10.0.2.7","10.0.2.15","TCP","58","45406  >  33899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5523","130.017495976","10.0.2.7","10.0.2.15","TCP","58","45406  >  5414 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5524","130.017510272","10.0.2.7","10.0.2.15","TCP","58","45406  >  500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5525","130.017525257","10.0.2.7","10.0.2.15","TCP","58","45406  >  2030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5526","130.017536392","10.0.2.7","10.0.2.15","TCP","58","45406  >  2020 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5527","130.017584349","10.0.2.7","10.0.2.15","TCP","58","45406  >  163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5528","130.017615817","10.0.2.7","10.0.2.15","TCP","58","45406  >  1084 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5529","130.017646420","10.0.2.7","10.0.2.15","TCP","58","45406  >  70 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5530","130.017675997","10.0.2.7","10.0.2.15","TCP","58","45406  >  1455 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5531","130.017707522","10.0.2.7","10.0.2.15","TCP","58","45406  >  366 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5532","130.017738025","10.0.2.7","10.0.2.15","TCP","58","45406  >  2288 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5533","130.017764177","10.0.2.7","10.0.2.15","TCP","58","45406  >  1099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5534","130.017794880","10.0.2.7","10.0.2.15","TCP","58","45406  >  57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5535","130.017823312","10.0.2.7","10.0.2.15","TCP","58","45406  >  9102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5536","130.017851940","10.0.2.7","10.0.2.15","TCP","58","45406  >  6547 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5537","130.017878835","10.0.2.7","10.0.2.15","TCP","58","45406  >  1033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5538","130.017952520","10.0.2.7","10.0.2.15","TCP","58","45406  >  1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5539","130.017952836","10.0.2.15","10.0.2.7","TCP","60","1038  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5540","130.017953070","10.0.2.15","10.0.2.7","TCP","60","19  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5541","130.018014217","10.0.2.7","10.0.2.15","TCP","58","45406  >  6000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5542","130.018066119","10.0.2.7","10.0.2.15","TCP","58","45406  >  1047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5543","130.018086277","10.0.2.15","10.0.2.7","TCP","60","3986  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5544","130.018086489","10.0.2.15","10.0.2.7","TCP","60","32785  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5545","130.018099082","10.0.2.7","10.0.2.15","TCP","58","45406  >  9101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5546","130.018129526","10.0.2.7","10.0.2.15","TCP","58","45406  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5547","130.018154007","10.0.2.7","10.0.2.15","TCP","58","45406  >  49157 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5548","130.018179951","10.0.2.7","10.0.2.15","TCP","58","45406  >  17988 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5549","130.018208662","10.0.2.7","10.0.2.15","TCP","58","45406  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5550","130.018238747","10.0.2.7","10.0.2.15","TCP","58","45406  >  32770 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5551","130.018265007","10.0.2.15","10.0.2.7","TCP","60","3  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5552","130.018265281","10.0.2.15","10.0.2.7","TCP","60","33899  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5553","130.018279300","10.0.2.7","10.0.2.15","TCP","58","45406  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5554","130.018308455","10.0.2.7","10.0.2.15","TCP","58","45406  >  32784 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5555","130.018336899","10.0.2.7","10.0.2.15","TCP","58","45406  >  7627 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5556","130.018367389","10.0.2.7","10.0.2.15","TCP","58","45406  >  10002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5557","130.018382371","10.0.2.15","10.0.2.7","TCP","60","5414  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5558","130.018382599","10.0.2.15","10.0.2.7","TCP","60","500  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5559","130.018396372","10.0.2.7","10.0.2.15","TCP","58","45406  >  9011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5560","130.018428047","10.0.2.7","10.0.2.15","TCP","58","45406  >  12345 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5561","130.018456987","10.0.2.7","10.0.2.15","TCP","58","45406  >  8194 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5562","130.018482592","10.0.2.7","10.0.2.15","TCP","58","45406  >  5911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5563","130.018509082","10.0.2.7","10.0.2.15","TCP","58","45406  >  3659 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5564","130.018532777","10.0.2.7","10.0.2.15","TCP","58","45406  >  543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5565","130.018556308","10.0.2.7","10.0.2.15","TCP","58","45406  >  5000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5566","130.018568250","10.0.2.15","10.0.2.7","TCP","60","2030  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5567","130.018582172","10.0.2.7","10.0.2.15","TCP","58","45406  >  3369 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5568","130.018613188","10.0.2.7","10.0.2.15","TCP","58","45406  >  1641 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5569","130.018641876","10.0.2.7","10.0.2.15","TCP","58","45406  >  1102 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5570","130.018672155","10.0.2.7","10.0.2.15","TCP","58","45406  >  687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5571","130.018701035","10.0.2.7","10.0.2.15","TCP","58","45406  >  1138 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5572","130.018724971","10.0.2.15","10.0.2.7","TCP","60","2020  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5573","130.018727848","10.0.2.7","10.0.2.15","TCP","58","45406  >  625 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5574","130.018725201","10.0.2.15","10.0.2.7","TCP","60","163  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5575","130.018756406","10.0.2.7","10.0.2.15","TCP","58","45406  >  8009 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5576","130.018787787","10.0.2.7","10.0.2.15","TCP","58","45406  >  1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5577","130.018817422","10.0.2.7","10.0.2.15","TCP","58","45406  >  9040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"5578","130.018867015","10.0.2.15","10.0.2.7","TCP","60","1084  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5579","130.018867422","10.0.2.15","10.0.2.7","TCP","60","70  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5580","130.019966660","10.0.2.15","10.0.2.7","TCP","60","1455  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5581","130.019966891","10.0.2.15","10.0.2.7","TCP","60","366  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5582","130.019967043","10.0.2.15","10.0.2.7","TCP","60","2288  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5583","130.019967179","10.0.2.15","10.0.2.7","TCP","60","1099  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5584","130.019967329","10.0.2.15","10.0.2.7","TCP","60","57797  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5585","130.019967466","10.0.2.15","10.0.2.7","TCP","60","9102  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5586","130.019967615","10.0.2.15","10.0.2.7","TCP","60","6547  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5587","130.019967766","10.0.2.15","10.0.2.7","TCP","60","1033  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5588","130.020106143","10.0.2.15","10.0.2.7","TCP","60","1090  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5589","130.020106337","10.0.2.15","10.0.2.7","TCP","60","6000  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5590","130.020106488","10.0.2.15","10.0.2.7","TCP","60","1047  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5591","130.020106624","10.0.2.15","10.0.2.7","TCP","60","9101  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5592","130.020106774","10.0.2.15","10.0.2.7","TCP","60","1533  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5593","130.020106924","10.0.2.15","10.0.2.7","TCP","60","49157  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5594","130.020107060","10.0.2.15","10.0.2.7","TCP","60","17988  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5595","130.020107211","10.0.2.15","10.0.2.7","TCP","60","3889  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5596","130.020168347","10.0.2.15","10.0.2.7","TCP","60","32770  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5597","130.020168511","10.0.2.15","10.0.2.7","TCP","60","17877  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5598","130.020168671","10.0.2.15","10.0.2.7","TCP","60","32784  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5599","130.020168808","10.0.2.15","10.0.2.7","TCP","60","7627  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5600","130.020168958","10.0.2.15","10.0.2.7","TCP","60","10002  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5601","130.020169107","10.0.2.15","10.0.2.7","TCP","60","9011  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5602","130.020169245","10.0.2.15","10.0.2.7","TCP","60","12345  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5603","130.020169394","10.0.2.15","10.0.2.7","TCP","60","8194  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5604","130.020223591","10.0.2.15","10.0.2.7","TCP","60","5911  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5605","130.020223731","10.0.2.15","10.0.2.7","TCP","60","3659  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5606","130.020223883","10.0.2.15","10.0.2.7","TCP","60","543  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5607","130.020224032","10.0.2.15","10.0.2.7","TCP","60","5000  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5608","130.020224169","10.0.2.15","10.0.2.7","TCP","60","3369  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5609","130.020224320","10.0.2.15","10.0.2.7","TCP","60","1641  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5610","130.020224457","10.0.2.15","10.0.2.7","TCP","60","1102  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5611","130.020224606","10.0.2.15","10.0.2.7","TCP","60","687  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5612","130.020290763","10.0.2.15","10.0.2.7","TCP","60","1138  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5613","130.020290948","10.0.2.15","10.0.2.7","TCP","60","625  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5614","130.020291087","10.0.2.15","10.0.2.7","TCP","60","8009  >  45406 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
